NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-09-24;Home;20 a 29;No;9;433;344;0;0;4;1;0;2;7;3;6;330;283;748;886
CATALUNYA;GLOBAL;2021-09-24;Home;20 a 29;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;0;2;2
CATALUNYA;GLOBAL;2021-09-24;Home;30 a 39;No;23;470;333;1;0;17;6;0;11;12;14;11;379;298;648;778
CATALUNYA;GLOBAL;2021-09-24;Home;30 a 39;Si;0;3;5;0;0;0;0;0;0;0;0;0;1;2;0;0
CATALUNYA;GLOBAL;2021-09-24;Home;40 a 49;No;31;608;344;0;0;27;9;0;16;15;18;14;512;301;349;456
CATALUNYA;GLOBAL;2021-09-24;Home;40 a 49;Si;0;10;10;0;0;0;0;0;0;0;0;0;6;4;0;1
CATALUNYA;GLOBAL;2021-09-24;Home;50 a 59;No;16;580;212;1;1;30;19;2;7;9;9;8;500;187;166;175
CATALUNYA;GLOBAL;2021-09-24;Home;50 a 59;Si;0;13;2;0;0;3;0;0;0;0;0;0;9;1;0;1
CATALUNYA;GLOBAL;2021-09-24;Home;60 a 69;No;13;553;177;3;0;64;30;0;5;8;8;9;482;161;75;117
CATALUNYA;GLOBAL;2021-09-24;Home;60 a 69;Si;0;16;4;0;0;0;0;0;0;0;0;0;11;3;2;1
CATALUNYA;GLOBAL;2021-09-24;Home;70 a 79;No;10;534;123;3;2;61;26;1;3;7;4;7;472;111;10;25
CATALUNYA;GLOBAL;2021-09-24;Home;70 a 79;Si;0;26;7;0;1;3;1;0;0;0;0;0;16;2;1;1
CATALUNYA;GLOBAL;2021-09-24;Home;80 o més;No;8;379;61;7;0;43;3;2;5;3;8;3;345;56;8;11
CATALUNYA;GLOBAL;2021-09-24;Home;80 o més;Si;1;101;19;0;0;8;0;0;1;0;1;0;65;10;1;3
CATALUNYA;GLOBAL;2021-09-23;Altres;N/A;--;6;1286;3;1;1;68;18;0;1;5;1;0;1276;3;132;132
CATALUNYA;GLOBAL;2021-09-23;Dona;0 a 9;No;41;344;771;1;0;3;0;0;26;15;30;15;311;716;0;0
CATALUNYA;GLOBAL;2021-09-23;Dona;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-23;Dona;10 a 19;No;18;374;809;0;0;1;0;0;8;10;10;9;311;676;936;2428
CATALUNYA;GLOBAL;2021-09-23;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;4
CATALUNYA;GLOBAL;2021-09-23;Dona;20 a 29;No;28;1172;706;0;0;8;1;0;12;16;9;14;838;578;725;694
CATALUNYA;GLOBAL;2021-09-23;Dona;20 a 29;Si;1;3;2;1;0;0;0;0;1;0;1;0;2;2;0;0
CATALUNYA;GLOBAL;2021-09-23;Dona;30 a 39;No;21;1439;706;0;0;11;2;0;9;12;14;13;1072;602;672;758
CATALUNYA;GLOBAL;2021-09-23;Dona;30 a 39;Si;0;4;1;0;0;0;0;0;0;0;0;0;4;1;0;1
CATALUNYA;GLOBAL;2021-09-23;Dona;40 a 49;No;34;1836;676;1;0;16;7;0;16;18;21;18;1374;568;323;385
CATALUNYA;GLOBAL;2021-09-23;Dona;40 a 49;Si;1;3;4;0;0;1;0;0;0;1;0;1;2;3;0;1
CATALUNYA;GLOBAL;2021-09-23;Dona;50 a 59;No;14;1729;408;0;0;16;7;0;5;9;8;11;1298;359;142;145
CATALUNYA;GLOBAL;2021-09-23;Dona;50 a 59;Si;1;10;8;0;0;0;0;0;0;1;0;1;8;8;0;1
CATALUNYA;GLOBAL;2021-09-23;Dona;60 a 69;No;23;834;280;7;1;43;18;0;12;11;11;12;672;248;81;130
CATALUNYA;GLOBAL;2021-09-23;Dona;60 a 69;Si;0;11;9;0;0;1;0;0;0;0;0;0;10;6;0;2
CATALUNYA;GLOBAL;2021-09-23;Dona;70 a 79;No;6;445;160;1;1;23;6;0;4;2;6;2;404;148;19;37
CATALUNYA;GLOBAL;2021-09-23;Dona;70 a 79;Si;0;37;8;4;0;2;0;0;0;0;0;0;24;5;2;1
CATALUNYA;GLOBAL;2021-09-23;Dona;80 o més;No;9;518;117;6;0;28;0;3;6;3;6;3;474;106;20;27
CATALUNYA;GLOBAL;2021-09-23;Dona;80 o més;Si;2;219;74;3;0;14;0;0;2;0;2;0;145;48;8;17
CATALUNYA;GLOBAL;2021-09-23;Home;0 a 9;No;29;382;831;0;0;0;0;0;20;9;21;8;344;768;0;0
CATALUNYA;GLOBAL;2021-09-23;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-23;Home;10 a 19;No;27;384;893;0;0;4;0;0;16;11;17;11;342;757;1018;2607
CATALUNYA;GLOBAL;2021-09-23;Home;10 a 19;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;10
CATALUNYA;GLOBAL;2021-09-23;Home;20 a 29;No;16;520;501;1;0;4;1;0;5;11;7;12;414;405;904;815
CATALUNYA;GLOBAL;2021-09-23;Home;20 a 29;Si;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;4
CATALUNYA;GLOBAL;2021-09-23;Home;30 a 39;No;24;570;488;1;0;17;6;0;14;10;15;12;457;421;707;773
CATALUNYA;GLOBAL;2021-09-23;Home;30 a 39;Si;0;2;1;0;0;0;0;0;0;0;0;0;1;1;1;1
CATALUNYA;GLOBAL;2021-09-23;Home;40 a 49;No;28;690;451;3;0;27;10;0;9;19;10;21;574;404;394;446
CATALUNYA;GLOBAL;2021-09-23;Home;40 a 49;Si;0;8;4;0;0;0;0;0;0;0;0;0;5;4;0;0
CATALUNYA;GLOBAL;2021-09-23;Home;50 a 59;No;14;642;285;1;0;31;17;0;5;9;6;7;523;255;180;174
CATALUNYA;GLOBAL;2021-09-23;Home;50 a 59;Si;0;14;7;0;0;3;0;0;0;0;0;0;8;6;1;1
CATALUNYA;GLOBAL;2021-09-23;Home;60 a 69;No;14;501;187;0;0;66;33;0;7;7;9;5;425;168;78;140
CATALUNYA;GLOBAL;2021-09-23;Home;60 a 69;Si;0;30;6;0;0;0;0;0;0;0;0;0;14;5;1;0
CATALUNYA;GLOBAL;2021-09-23;Home;70 a 79;No;4;459;105;6;1;63;25;0;2;2;3;2;396;93;11;44
CATALUNYA;GLOBAL;2021-09-23;Home;70 a 79;Si;1;36;7;0;0;3;0;0;1;0;1;0;30;4;3;2
CATALUNYA;GLOBAL;2021-09-23;Home;80 o més;No;3;368;95;1;0;39;3;1;2;1;3;1;328;84;10;8
CATALUNYA;GLOBAL;2021-09-23;Home;80 o més;Si;0;63;24;1;0;12;0;0;0;0;0;0;43;15;5;3
CATALUNYA;GLOBAL;2021-09-22;Altres;N/A;--;20;1307;3;4;0;67;17;0;12;8;10;0;1299;2;120;134
CATALUNYA;GLOBAL;2021-09-22;Dona;0 a 9;No;29;377;679;0;0;2;1;0;22;7;28;7;344;624;0;1
CATALUNYA;GLOBAL;2021-09-22;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-22;Dona;10 a 19;No;12;577;806;2;0;2;0;0;9;3;10;4;486;685;926;1849
CATALUNYA;GLOBAL;2021-09-22;Dona;10 a 19;Si;0;4;2;0;0;0;0;0;0;0;0;0;3;2;3;1
CATALUNYA;GLOBAL;2021-09-22;Dona;20 a 29;No;15;1439;640;3;0;9;1;0;7;8;9;9;1025;501;913;592
CATALUNYA;GLOBAL;2021-09-22;Dona;20 a 29;Si;0;6;2;0;0;0;0;0;0;0;0;0;5;1;0;0
CATALUNYA;GLOBAL;2021-09-22;Dona;30 a 39;No;40;1701;672;4;0;12;2;0;23;17;23;16;1281;569;740;596
CATALUNYA;GLOBAL;2021-09-22;Dona;30 a 39;Si;0;10;2;0;0;0;0;0;0;0;0;0;4;2;0;0
CATALUNYA;GLOBAL;2021-09-22;Dona;40 a 49;No;29;2072;565;0;0;22;7;0;11;18;13;18;1538;491;302;280
CATALUNYA;GLOBAL;2021-09-22;Dona;40 a 49;Si;0;13;0;1;0;1;0;0;0;0;0;0;8;0;0;0
CATALUNYA;GLOBAL;2021-09-22;Dona;50 a 59;No;14;1951;397;1;0;16;7;0;5;9;6;10;1418;348;152;120
CATALUNYA;GLOBAL;2021-09-22;Dona;50 a 59;Si;0;20;2;0;0;0;0;0;0;0;0;0;10;2;0;0
CATALUNYA;GLOBAL;2021-09-22;Dona;60 a 69;No;22;887;277;5;0;39;19;0;10;12;12;13;705;239;90;107
CATALUNYA;GLOBAL;2021-09-22;Dona;60 a 69;Si;0;22;0;0;0;2;0;0;0;0;0;0;16;0;0;1
CATALUNYA;GLOBAL;2021-09-22;Dona;70 a 79;No;14;486;149;3;0;26;7;0;7;7;6;8;448;135;23;25
CATALUNYA;GLOBAL;2021-09-22;Dona;70 a 79;Si;0;55;9;0;0;2;0;0;0;0;0;0;30;6;0;2
CATALUNYA;GLOBAL;2021-09-22;Dona;80 o més;No;11;552;98;2;0;25;0;2;7;4;8;4;489;91;20;24
CATALUNYA;GLOBAL;2021-09-22;Dona;80 o més;Si;1;331;38;1;0;15;0;2;1;0;1;0;213;28;9;27
CATALUNYA;GLOBAL;2021-09-22;Home;0 a 9;No;35;438;739;1;0;0;0;0;23;12;27;11;403;681;0;0
CATALUNYA;GLOBAL;2021-09-22;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-22;Home;10 a 19;No;18;519;812;1;0;5;0;0;10;8;15;8;459;696;1082;1977
CATALUNYA;GLOBAL;2021-09-22;Home;10 a 19;Si;0;4;3;0;0;0;0;0;0;0;0;0;3;2;4;2
CATALUNYA;GLOBAL;2021-09-22;Home;20 a 29;No;13;574;507;0;0;4;1;0;10;3;10;3;443;402;1001;683
CATALUNYA;GLOBAL;2021-09-22;Home;20 a 29;Si;0;3;6;0;0;0;0;0;0;0;0;0;3;4;0;0
CATALUNYA;GLOBAL;2021-09-22;Home;30 a 39;No;31;683;488;1;0;19;6;0;13;18;11;16;562;420;752;604
CATALUNYA;GLOBAL;2021-09-22;Home;30 a 39;Si;0;6;1;0;0;0;0;0;0;0;0;0;6;1;1;1
CATALUNYA;GLOBAL;2021-09-22;Home;40 a 49;No;31;785;442;2;0;27;10;0;15;16;14;14;640;394;340;319
CATALUNYA;GLOBAL;2021-09-22;Home;40 a 49;Si;0;13;7;0;0;0;0;0;0;0;0;0;8;5;0;0
CATALUNYA;GLOBAL;2021-09-22;Home;50 a 59;No;13;619;285;1;1;33;19;0;5;8;8;8;521;249;167;144
CATALUNYA;GLOBAL;2021-09-22;Home;50 a 59;Si;0;14;2;0;0;3;0;0;0;0;0;0;2;2;1;0
CATALUNYA;GLOBAL;2021-09-22;Home;60 a 69;No;22;521;186;7;0;67;35;0;10;12;9;12;447;173;82;97
CATALUNYA;GLOBAL;2021-09-22;Home;60 a 69;Si;1;22;3;1;0;1;0;0;1;0;1;0;8;3;1;2
CATALUNYA;GLOBAL;2021-09-22;Home;70 a 79;No;16;488;135;3;1;65;25;0;7;9;7;9;434;122;17;20
CATALUNYA;GLOBAL;2021-09-22;Home;70 a 79;Si;0;52;3;0;0;3;0;0;0;0;0;0;37;3;2;3
CATALUNYA;GLOBAL;2021-09-22;Home;80 o més;No;9;427;84;7;1;37;3;0;6;3;5;4;389;74;10;6
CATALUNYA;GLOBAL;2021-09-22;Home;80 o més;Si;0;102;8;1;0;14;0;0;0;0;0;0;73;6;4;5
CATALUNYA;GLOBAL;2021-09-21;Altres;N/A;--;24;1434;1;2;1;66;18;0;13;11;12;1;1421;1;150;94
CATALUNYA;GLOBAL;2021-09-21;Dona;0 a 9;No;38;673;640;0;0;2;1;0;31;7;30;7;627;590;0;0
CATALUNYA;GLOBAL;2021-09-21;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-21;Dona;10 a 19;No;22;726;789;1;0;2;0;0;13;9;18;8;636;652;806;1913
CATALUNYA;GLOBAL;2021-09-21;Dona;10 a 19;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1
CATALUNYA;GLOBAL;2021-09-21;Dona;20 a 29;No;16;1173;590;1;0;7;1;0;6;10;7;6;854;469;776;576
CATALUNYA;GLOBAL;2021-09-21;Dona;20 a 29;Si;0;7;1;0;0;0;0;0;0;0;0;0;6;1;1;0
CATALUNYA;GLOBAL;2021-09-21;Dona;30 a 39;No;29;1481;625;1;0;15;2;0;11;18;16;21;1132;523;695;681
CATALUNYA;GLOBAL;2021-09-21;Dona;30 a 39;Si;0;11;0;0;0;0;0;0;0;0;0;0;8;0;0;1
CATALUNYA;GLOBAL;2021-09-21;Dona;40 a 49;No;31;1915;541;3;1;22;9;0;14;17;17;16;1483;479;205;290
CATALUNYA;GLOBAL;2021-09-21;Dona;40 a 49;Si;0;18;5;0;0;0;0;0;0;0;0;0;16;3;0;0
CATALUNYA;GLOBAL;2021-09-21;Dona;50 a 59;No;15;1759;403;2;0;19;8;0;8;7;10;7;1370;349;113;96
CATALUNYA;GLOBAL;2021-09-21;Dona;50 a 59;Si;0;31;2;0;0;0;0;0;0;0;0;0;24;2;0;0
CATALUNYA;GLOBAL;2021-09-21;Dona;60 a 69;No;23;994;240;2;1;43;21;0;17;6;17;5;829;216;64;128
CATALUNYA;GLOBAL;2021-09-21;Dona;60 a 69;Si;0;38;2;0;0;2;0;0;0;0;0;0;27;2;0;1
CATALUNYA;GLOBAL;2021-09-21;Dona;70 a 79;No;4;685;165;2;0;26;7;0;2;2;3;4;615;152;26;24
CATALUNYA;GLOBAL;2021-09-21;Dona;70 a 79;Si;1;89;0;0;0;3;0;0;1;0;1;0;56;0;1;1
CATALUNYA;GLOBAL;2021-09-21;Dona;80 o més;No;9;630;94;4;0;32;0;3;5;4;5;4;564;91;19;20
CATALUNYA;GLOBAL;2021-09-21;Dona;80 o més;Si;5;443;16;1;0;18;0;1;4;1;4;1;295;12;11;17
CATALUNYA;GLOBAL;2021-09-21;Home;0 a 9;No;34;688;779;0;0;0;0;0;23;11;21;10;648;722;0;0
CATALUNYA;GLOBAL;2021-09-21;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-21;Home;10 a 19;No;32;683;783;0;0;5;0;0;20;12;16;12;622;677;884;2136
CATALUNYA;GLOBAL;2021-09-21;Home;10 a 19;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0
CATALUNYA;GLOBAL;2021-09-21;Home;20 a 29;No;18;548;458;0;0;5;1;0;10;8;11;7;423;388;1007;756
CATALUNYA;GLOBAL;2021-09-21;Home;20 a 29;Si;0;4;1;0;0;0;0;0;0;0;0;0;3;1;1;0
CATALUNYA;GLOBAL;2021-09-21;Home;30 a 39;No;23;642;449;2;0;18;6;0;12;11;11;12;529;389;786;642
CATALUNYA;GLOBAL;2021-09-21;Home;30 a 39;Si;0;10;2;0;0;0;0;0;0;0;0;0;9;1;0;0
CATALUNYA;GLOBAL;2021-09-21;Home;40 a 49;No;37;866;429;0;0;34;11;0;13;24;20;24;729;382;292;316
CATALUNYA;GLOBAL;2021-09-21;Home;40 a 49;Si;0;13;0;0;0;0;0;0;0;0;0;0;10;0;1;0
CATALUNYA;GLOBAL;2021-09-21;Home;50 a 59;No;18;845;285;2;1;39;20;0;10;8;7;9;713;258;157;132
CATALUNYA;GLOBAL;2021-09-21;Home;50 a 59;Si;0;30;1;0;0;4;0;0;0;0;0;0;20;1;0;0
CATALUNYA;GLOBAL;2021-09-21;Home;60 a 69;No;18;730;153;3;4;71;37;1;12;6;14;6;631;143;63;109
CATALUNYA;GLOBAL;2021-09-21;Home;60 a 69;Si;0;34;1;0;0;0;0;0;0;0;0;0;23;1;0;0
CATALUNYA;GLOBAL;2021-09-21;Home;70 a 79;No;7;670;126;1;3;74;26;1;3;4;3;4;594;113;19;14
CATALUNYA;GLOBAL;2021-09-21;Home;70 a 79;Si;0;46;5;0;0;3;0;0;0;0;0;0;27;4;0;2
CATALUNYA;GLOBAL;2021-09-21;Home;80 o més;No;9;506;67;3;0;35;3;1;7;2;5;2;457;58;7;8
CATALUNYA;GLOBAL;2021-09-21;Home;80 o més;Si;0;125;5;0;0;13;0;0;0;0;0;0;90;5;3;2
CATALUNYA;GLOBAL;2021-09-20;Altres;N/A;--;18;1339;1;2;2;67;18;0;9;9;9;0;1328;1;87;95
CATALUNYA;GLOBAL;2021-09-20;Dona;0 a 9;No;52;715;922;0;0;2;1;0;32;20;31;16;676;849;0;1
CATALUNYA;GLOBAL;2021-09-20;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-20;Dona;10 a 19;No;24;605;783;0;0;1;0;0;12;12;9;12;532;642;626;1853
CATALUNYA;GLOBAL;2021-09-20;Dona;10 a 19;Si;0;1;2;0;0;0;0;0;0;0;0;0;1;1;1;0
CATALUNYA;GLOBAL;2021-09-20;Dona;20 a 29;No;15;769;699;4;0;13;1;0;5;10;3;11;585;553;778;630
CATALUNYA;GLOBAL;2021-09-20;Dona;20 a 29;Si;0;4;2;0;0;0;0;0;0;0;0;0;2;2;0;0
CATALUNYA;GLOBAL;2021-09-20;Dona;30 a 39;No;38;1020;753;3;0;14;2;0;13;25;10;22;805;645;658;710
CATALUNYA;GLOBAL;2021-09-20;Dona;30 a 39;Si;0;10;4;0;0;0;0;0;0;0;0;0;6;2;0;0
CATALUNYA;GLOBAL;2021-09-20;Dona;40 a 49;No;39;1179;671;4;1;24;10;0;20;19;17;18;951;575;185;317
CATALUNYA;GLOBAL;2021-09-20;Dona;40 a 49;Si;0;19;2;0;0;0;0;0;0;0;0;0;10;2;0;1
CATALUNYA;GLOBAL;2021-09-20;Dona;50 a 59;No;28;1168;520;3;0;19;8;0;13;15;14;13;949;441;97;97
CATALUNYA;GLOBAL;2021-09-20;Dona;50 a 59;Si;0;37;2;0;0;0;0;0;0;0;0;0;25;0;0;0
CATALUNYA;GLOBAL;2021-09-20;Dona;60 a 69;No;14;790;309;7;0;44;20;0;9;5;10;5;666;273;46;74
CATALUNYA;GLOBAL;2021-09-20;Dona;60 a 69;Si;1;40;5;0;0;2;0;0;1;0;1;0;19;5;0;0
CATALUNYA;GLOBAL;2021-09-20;Dona;70 a 79;No;18;697;170;0;0;26;8;0;10;8;10;6;626;151;15;15
CATALUNYA;GLOBAL;2021-09-20;Dona;70 a 79;Si;0;85;3;0;0;5;0;0;0;0;1;0;45;2;1;2
CATALUNYA;GLOBAL;2021-09-20;Dona;80 o més;No;7;684;108;3;0;30;0;2;4;3;5;3;609;102;6;3
CATALUNYA;GLOBAL;2021-09-20;Dona;80 o més;Si;4;427;43;0;0;16;0;0;4;0;6;0;226;23;2;5
CATALUNYA;GLOBAL;2021-09-20;Home;0 a 9;No;45;751;983;0;0;0;0;0;30;15;30;16;699;914;1;0
CATALUNYA;GLOBAL;2021-09-20;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-20;Home;10 a 19;No;29;581;829;0;0;5;0;0;15;14;16;14;517;714;644;1962
CATALUNYA;GLOBAL;2021-09-20;Home;10 a 19;Si;0;3;2;0;0;0;0;0;0;0;0;0;3;1;2;0
CATALUNYA;GLOBAL;2021-09-20;Home;20 a 29;No;23;434;545;0;0;6;1;0;8;15;7;16;335;447;954;798
CATALUNYA;GLOBAL;2021-09-20;Home;20 a 29;Si;1;12;2;0;0;0;0;0;1;0;1;0;8;2;1;0
CATALUNYA;GLOBAL;2021-09-20;Home;30 a 39;No;25;536;513;1;0;16;6;0;14;11;11;11;447;449;816;713
CATALUNYA;GLOBAL;2021-09-20;Home;30 a 39;Si;0;16;2;0;0;0;0;0;0;0;0;0;10;2;0;0
CATALUNYA;GLOBAL;2021-09-20;Home;40 a 49;No;45;716;523;5;0;36;14;0;21;24;21;23;610;474;262;357
CATALUNYA;GLOBAL;2021-09-20;Home;40 a 49;Si;0;28;6;0;0;0;0;0;0;0;0;0;12;5;1;0
CATALUNYA;GLOBAL;2021-09-20;Home;50 a 59;No;20;750;346;5;0;41;23;1;6;14;11;15;640;299;109;111
CATALUNYA;GLOBAL;2021-09-20;Home;50 a 59;Si;0;52;1;0;0;4;0;0;0;0;0;0;27;1;1;3
CATALUNYA;GLOBAL;2021-09-20;Home;60 a 69;No;24;727;196;3;0;71;38;0;14;10;15;13;632;173;48;72
CATALUNYA;GLOBAL;2021-09-20;Home;60 a 69;Si;1;58;4;0;0;0;0;0;1;0;2;0;29;3;0;2
CATALUNYA;GLOBAL;2021-09-20;Home;70 a 79;No;12;716;154;3;0;76;29;1;6;6;8;7;629;148;10;15
CATALUNYA;GLOBAL;2021-09-20;Home;70 a 79;Si;0;75;4;1;0;3;0;0;0;0;0;0;39;4;0;0
CATALUNYA;GLOBAL;2021-09-20;Home;80 o més;No;10;525;88;4;0;38;3;2;6;4;7;4;462;85;2;4
CATALUNYA;GLOBAL;2021-09-20;Home;80 o més;Si;0;132;11;0;0;14;0;0;0;0;1;0;80;8;0;1
CATALUNYA;GLOBAL;2021-09-19;Altres;N/A;--;3;322;0;1;1;67;16;0;2;1;1;0;316;0;32;15
CATALUNYA;GLOBAL;2021-09-19;Dona;0 a 9;No;10;126;197;0;1;2;1;0;7;3;4;3;121;174;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;10 a 19;No;11;70;190;0;0;2;0;0;1;10;1;10;57;154;106;387
CATALUNYA;GLOBAL;2021-09-19;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;20 a 29;No;5;151;138;0;0;9;1;0;1;4;0;3;112;111;113;120
CATALUNYA;GLOBAL;2021-09-19;Dona;20 a 29;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;30 a 39;No;12;227;165;2;0;17;3;0;5;7;7;7;184;144;96;149
CATALUNYA;GLOBAL;2021-09-19;Dona;30 a 39;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;40 a 49;No;16;196;162;1;0;25;10;0;5;11;4;11;159;141;24;79
CATALUNYA;GLOBAL;2021-09-19;Dona;40 a 49;Si;0;2;2;0;0;0;0;0;0;0;0;0;2;2;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;50 a 59;No;11;204;99;3;0;21;10;1;7;4;5;4;175;88;12;15
CATALUNYA;GLOBAL;2021-09-19;Dona;50 a 59;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;60 a 69;No;3;188;65;2;1;42;20;0;1;2;1;2;162;62;5;13
CATALUNYA;GLOBAL;2021-09-19;Dona;60 a 69;Si;0;1;4;0;0;2;0;0;0;0;0;0;1;2;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;70 a 79;No;4;212;47;1;0;32;8;0;2;2;3;5;190;44;0;1
CATALUNYA;GLOBAL;2021-09-19;Dona;70 a 79;Si;0;13;2;0;0;5;0;0;0;0;0;0;9;2;0;0
CATALUNYA;GLOBAL;2021-09-19;Dona;80 o més;No;2;250;32;1;0;35;1;2;0;2;0;2;232;31;0;2
CATALUNYA;GLOBAL;2021-09-19;Dona;80 o més;Si;1;64;28;2;0;20;0;1;1;0;0;0;41;25;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;0 a 9;No;14;153;218;0;0;0;0;0;7;7;7;6;140;202;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;10 a 19;No;5;78;159;0;0;5;0;0;3;2;3;2;72;133;113;405
CATALUNYA;GLOBAL;2021-09-19;Home;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;20 a 29;No;2;96;97;0;0;8;1;0;1;1;0;1;73;70;132;140
CATALUNYA;GLOBAL;2021-09-19;Home;20 a 29;Si;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;30 a 39;No;7;131;135;2;0;21;9;0;4;3;6;2;112;116;117;178
CATALUNYA;GLOBAL;2021-09-19;Home;30 a 39;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;40 a 49;No;10;183;107;1;0;35;15;0;4;6;4;6;156;94;36;89
CATALUNYA;GLOBAL;2021-09-19;Home;40 a 49;Si;0;2;4;0;0;0;0;0;0;0;0;0;2;4;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;50 a 59;No;10;206;82;2;0;44;24;0;4;6;3;6;175;75;16;25
CATALUNYA;GLOBAL;2021-09-19;Home;50 a 59;Si;0;5;2;2;0;1;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;60 a 69;No;5;199;54;3;1;72;39;0;2;3;1;2;176;50;2;6
CATALUNYA;GLOBAL;2021-09-19;Home;60 a 69;Si;0;8;3;0;0;0;0;0;0;0;0;0;7;3;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;70 a 79;No;3;211;30;3;1;76;31;0;2;1;1;1;185;25;1;2
CATALUNYA;GLOBAL;2021-09-19;Home;70 a 79;Si;0;14;4;2;0;3;0;0;0;0;0;0;7;1;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;80 o més;No;3;194;28;3;0;41;3;1;2;1;0;0;178;26;0;0
CATALUNYA;GLOBAL;2021-09-19;Home;80 o més;Si;2;27;12;2;0;12;0;0;1;1;0;1;21;8;0;0
CATALUNYA;GLOBAL;2021-09-18;Altres;N/A;--;12;1334;0;4;0;66;15;0;11;1;11;0;1321;0;23;25
CATALUNYA;GLOBAL;2021-09-18;Dona;0 a 9;No;7;156;160;1;0;1;0;0;5;2;3;2;151;145;0;0
CATALUNYA;GLOBAL;2021-09-18;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-18;Dona;10 a 19;No;8;174;190;2;0;4;0;0;4;4;6;5;145;155;307;887
CATALUNYA;GLOBAL;2021-09-18;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-18;Dona;20 a 29;No;11;458;206;2;0;9;1;0;3;8;3;8;331;169;220;262
CATALUNYA;GLOBAL;2021-09-18;Dona;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-18;Dona;30 a 39;No;20;569;207;2;0;15;3;0;5;15;3;14;449;166;212;316
CATALUNYA;GLOBAL;2021-09-18;Dona;30 a 39;Si;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
